Plot_ID,lon,lat,climID
831569106,19.3955226665729,66.6231576411202,15243
831570306,20.4933778908756,66.1881035731498,14991
831571306,20.3682090583227,66.3256653180095,15259
831572106,21.7035464599124,66.4231938683575,15403
831572306,21.7244531393704,66.4080764853047,15403
831577106,19.0949297140517,66.9064591725304,15768
831577306,19.1058380788472,66.8918432018446,15768
831579306,19.2377508219329,66.7622338019727,15768
831580106,21.3549744871123,66.8404312133323,15397
831580306,21.3735155912611,66.8306283898712,15397
831581106,21.231504448627,66.982994324337,15397
831581306,21.2070599665131,66.9672275358109,15397
831582106,21.5162390496781,66.7003850787111,15403
831582306,21.4956527458954,66.6970578922723,15403
831592106,20.3336824578084,67.1453499423547,15397
831593106,20.2499129225948,67.2742899282569,15397
831593306,20.2474320438598,67.2690182200724,15397
831595106,21.1245790432674,67.1152867163555,15397
831595306,21.1436851506054,67.1090022972096,15397
831596106,20.9858015736466,67.251511505025,15397
831596306,21.0083319719535,67.2418147587028,15397
831597106,20.8928969874216,67.3903125367767,15397
831597306,20.8907902668745,67.3829348111402,15397
831606106,19.7131196941891,67.8331279189835,15768
831606306,19.7123760341512,67.8160209647615,15768
831608106,20.7522538148011,67.5382510513651,15397
831608306,20.7443499333745,67.5251013916186,15397
831609106,20.6071767101825,67.6684375869736,15397
831610106,22.1954847311474,67.6156586285096,15403
831610306,22.1910391435097,67.6041480325566,15403
831611106,22.0519474316482,67.7551103864077,15403
831611306,22.0747478355713,67.7433330858653,15403
831612106,21.9811481777559,67.9034201565739,15403
831612306,21.9857277445888,67.8900136864541,15403
831618106,21.8222392722118,68.0428272500693,15403
831618306,21.8123718188779,68.0247103411762,15403
832501106,12.4684979791875,61.6903433256246,8926
832501306,12.4719799304669,61.6866173328778,8926
832502106,14.1275242246067,61.6749800573702,8943
832502306,14.137456773526,61.6683816110262,8943
832503106,14.3702660940643,61.7252732517106,9078
832503306,14.3553955723062,61.7133631456401,9078
832504106,12.7093688686322,61.7480114226998,9062
832504306,12.7135187487742,61.7352290605666,9062
832505106,12.929022103594,61.7933605877723,9064
832505306,12.92965320295,61.7856741613201,9064
832507106,12.6509941203852,62.1477498032227,9593
832507306,12.6702778180108,62.132853611772,9593
832508106,13.1605665745047,61.8410069955964,9199
832508306,13.1557067526481,61.8282899343473,9199
832509106,13.4171793012403,61.8876848465327,9202
832509306,13.4012270955002,61.8761693545982,9202
832510106,13.6372813706598,61.9494393144029,9337
832510306,13.6463509387872,61.9293101059077,9337
832513106,14.3302162441772,62.1312485893081,9610
832513306,14.3443621464969,62.1155351789408,9610
832514106,14.5874497627373,62.1836176436966,9612
832514306,14.5869100618611,62.1710848703558,9612
832515106,15.0835101868088,61.8676393013123,9218
832515306,15.0715078898662,61.8482831679544,9218
832516106,12.408106034848,62.1828704858893,9591
832516306,12.4217907387567,62.1806020637265,9591
832518106,12.9032767994849,62.2887857951985,9729
832518306,12.9050519599918,62.2773994866116,9729
832521106,13.374187531557,62.3909635780058,9866
832521306,13.3765657855103,62.3716793460805,9866
832522106,13.6018419390594,62.4297669836218,10002
832522306,13.6049365473147,62.4182169465939,10002
832523106,14.3348976439395,62.2238118487425,9743
832523306,14.3328963869097,62.2055527248946,9743
832524106,14.5698677552917,62.2746120703857,9745
832524306,14.5681088399396,62.2507922730562,9745
832525106,14.8207999239299,62.3083744002295,9881
832525306,14.8113621576007,62.3062794361044,9881
832526106,14.0865332910813,62.5779394850047,10139
832526306,14.0834775078924,62.5684582800567,10139
832527106,14.3140060586813,62.6206284679255,10275
832527306,14.3318896270589,62.6132198250777,10275
832528306,15.298647424628,62.3899691974192,9885
832529106,15.5403996349996,62.4597406836836,10021
832529306,15.5401578834475,62.4463491027002,10021
832530106,16.4956844167915,62.2644598363859,9764
832530306,16.4948716398612,62.2608863791578,9764
832531306,16.7591999526332,62.3038579711322,9900
832532106,16.0045289635732,62.5886798545528,10159
832532306,16.0211536621519,62.5806421682386,10159
832533106,16.2592444708183,62.6326992368667,10294
832533306,16.2657263830803,62.6150368763074,10294
832534306,17.2437796776862,62.3895253166986,9905
832535106,17.4647766043937,62.4417027469862,10040
832537106,12.8567248539759,62.6865247365861,10260
832537306,12.8635143077887,62.6831533224961,10260
832541106,13.3442725507936,62.7899513356174,10398
832541306,13.3349058108712,62.7724957133343,10398
832542106,13.559576790255,62.8346392099514,10533
832543306,14.5536368358711,62.6559117477777,10277
832545106,14.0595872793512,62.9822317495822,10671
832545306,14.0623206022502,62.9671342831248,10671
832546106,14.3131053982168,63.0331646161532,10807
832546306,14.3093290804557,63.0206790857479,10807
832547106,14.5411659015645,63.0691274288538,10809
832547306,14.5403651063169,63.0584172125567,10809
832548106,15.0305917828138,62.7649011539965,10415
832548306,15.0501721097395,62.7506153543574,10415
832550106,15.5331874019244,62.8473501616182,10553
832550306,15.523107803937,62.8460146625827,10553
832552106,16.7547413203069,62.7240282198037,10432
832552306,16.7575893076347,62.7024900492598,10432
832554106,16.2710611742309,63.0305964215191,10826
832555106,16.5189472885073,63.0756866304144,10829
832555306,16.5150878890527,63.071140683862,10829
832557306,17.2572245719848,62.7865128122947,10437
832558106,17.5035591556221,62.843589366351,10573
832558306,17.4972721089433,62.8396598082374,10572
832559106,17.9932186994526,62.9696567375114,10710
832559306,17.9872249409412,62.9633432117357,10710
832560106,18.2547720691658,63.0204584769653,10846
832561306,18.507296638838,63.0454527145211,10981
832566106,13.3022582936593,63.2785929433066,11063
832566306,13.2855036635771,63.2726646981695,11062
832567106,13.5354222740931,63.3343948658425,11198
832568106,14.2865889541528,63.1184901387868,10939
832570106,14.7943717081231,63.217550579389,11077
832570306,14.7873243247476,63.2048405176228,11077
832571106,14.0305726633656,63.4720583398912,11336
832572106,14.2764935838194,63.5156233239841,11471
832572306,14.2846022446705,63.5040233715847,11471
832574106,15.538815329819,63.3466569422889,11218
832574306,15.5339824203827,63.3338497117303,11218
832575106,16.2802381495195,63.1298297533417,10959
832575306,16.2662317412225,63.1160778841531,10959
832576106,16.5141151093235,63.1685603427174,10962
832576306,16.5299856475166,63.1614331094725,10962
832577106,16.7734223326492,63.2142354440679,11097
832577306,16.786033838153,63.2026041972237,11097
832578106,16.0218821160969,63.4820333721546,11356
832578306,16.0124657873576,63.4717963558788,11356
832581106,17.5260098614152,63.3436525865556,11238
832581306,17.5215830105395,63.3232384444845,11238
832582106,18.2534515432107,63.1034627740288,10979
832582306,18.2653528187714,63.0916537820199,10846
832583106,18.4972914172913,63.1494059308602,10981
832583306,18.4993819109262,63.128527061904,10981
832585106,18.0423347224766,63.4668770230396,11376
832585306,18.0268484453215,63.4615198290529,11376
832586106,18.3055513767707,63.5054863676303,11512
832586306,18.3012430871632,63.4986594091843,11379
832587106,12.5065740692936,63.5296864671775,11454
832587306,12.5109896415163,63.5298081213494,11454
832588306,12.7446697632356,63.5785784821754,11456
832590106,13.2679012537673,63.6880573772949,11594
832590306,13.2591016288443,63.6686418418225,11594
832591106,13.4982494476158,63.7283445851778,11729
832591306,13.4920334568496,63.7252726399981,11729
832592306,14.5146925309224,63.5597874512259,11474
832595106,14.2644257766134,63.9229201494705,12003
832596106,14.5093799966363,63.9686394331838,12006
832596306,14.5029704681977,63.9569510608797,12006
832597106,15.0119003944079,63.6665784616377,11612
832597306,15.0069466184731,63.6514658136856,11612
832598106,15.272748654759,63.7137595740248,11747
832598306,15.2770233038639,63.6935050458157,11614
832600106,16.5218711333762,63.5724292762312,11494
832600306,16.5273453069462,63.5569315622009,11494
832601106,16.7836788835067,63.6147938756621,11629
832602106,16.0400369876934,63.884293022855,11888
832602306,16.0344109767605,63.874721036816,11888
832604106,16.5287220748258,63.9781637648788,12026
832604306,16.53476910982,63.9617366140266,12026
832605106,17.0392969529216,63.6514883355531,11632
832606106,17.303561190314,63.6952650485235,11635
832606306,17.3087085328547,63.6906393024252,11635
832607106,17.5564630647528,63.7438687315178,11770
832607306,17.5493958410461,63.7363072389886,11770
832608306,18.5354767207876,63.5332988486387,11514
832610106,18.0779723749858,63.8655036895568,11908
832610306,18.0527934542184,63.8579268527076,11908
832611106,18.3295525729984,63.9036138475027,12044
832611306,18.335718934042,63.9000670743359,12044
832612106,18.5792855793412,63.954524690757,12046
832612306,18.5887083181052,63.9459266040772,12046
832614106,19.3259612323917,63.6625178590763,11655
832614306,19.3317244057062,63.6552060781218,11655
832615106,19.5809573317035,63.7003877093731,11790
832615306,19.5732227242828,63.6979274449943,11657
832616106,20.1051444696427,63.8254419960301,11929
832616306,20.1017491396303,63.8093063055913,11929
832617306,20.36673268835,63.8456871805401,11931
832618106,20.6100242840236,63.9030295838585,12067
832618306,20.6104564858667,63.8828423274549,11934
832619106,14.2338751542816,64.015038224236,12136
832620106,14.50809043305,64.0641565104122,12139
832620306,14.4840560193503,64.0506927639874,12138
832622106,14.2309092427188,64.4248407305034,12668
832622306,14.2340019101449,64.3995681127288,12535
832624106,15.5104436863293,64.2426134827902,12415
832625106,16.3031488345101,64.0181962335061,12157
832625306,16.2858413020531,64.0146974657857,12156
832626106,16.5462896270675,64.0701701894052,12159
832626306,16.5494456425728,64.058342186767,12159
832628106,19.3712797676572,64.161621014169,12320
832628306,19.3736675862097,64.1446299615389,12320
832629106,19.6230806197798,64.1929387484461,12323
832629306,19.6269800746887,64.1799833482323,12323
832630106,20.3686210286581,63.9459851068642,12064
832630306,20.3868143394734,63.9401612613404,12064
832631106,20.634608987867,63.9921980345169,12067
832631306,20.6346883200502,63.9809168453935,12067
832632106,20.915257905103,64.0255462371437,12067
832633306,20.1642042460276,64.3012707386437,12594
832634106,20.4301381661661,64.3511414587754,12597
832634306,20.431898402559,64.3384145906351,12597
832635106,14.4872142541186,64.4679016714624,12670
832635306,14.4900827804966,64.4511936819908,12670
832636106,14.7386036660037,64.5184734912677,12806
832637106,13.9348331242163,64.7776465428374,13064
832638106,14.1906461361358,64.8271898483538,13199
832638306,14.1980102507715,64.804176640813,13199
832640106,14.9973927080847,64.5534232588572,12808
832640306,14.996163521622,64.5430679927926,12808
832641106,15.2685131547342,64.6003877685281,12944
832641306,15.262557096832,64.598101301852,12811
832642106,19.1692862464127,64.5283691428485,12850
832642306,19.1558395801718,64.5177928607691,12850
832644106,19.7034939325148,64.5945973409288,12856
832644306,19.7080069477642,64.5878976661153,12856
832645106,20.6926982435857,64.3861497273262,12599
832645306,20.7089254655535,64.3790903129094,12600
832646306,20.9699768966131,64.4173068696098,12735
832647106,20.2200900167561,64.7157432427825,13127
832648106,20.5111609346747,64.7615265249592,13130
832649106,20.7842919061991,64.7863207976992,13132
832649306,20.7902479484834,64.7813345900736,13132
832650106,21.2330043586335,64.4564195935934,12738
832650306,21.221876306597,64.4501554413289,12738
832652306,14.4644637531901,64.9458246199109,13335
832654106,19.4881822049858,65.0579282257588,13518
832654306,19.4840817552157,65.0452129728824,13518
832656106,20.5327188469036,64.8473271102681,13263
832656306,20.5331456170865,64.8380053577435,13263
832657306,20.7840836984369,64.8670529040775,13265
832659106,20.3145238459274,65.2047411453975,13793
832659306,20.3169990191876,65.1928663702962,13660
832660106,20.5985993578166,65.2522960646417,13795
832660306,20.6131220955278,65.2373975398285,13796
832663106,20.8793606518462,65.2786660845334,13798
832663306,20.8683199253724,65.26531413971,13798
832664106,21.1387829626558,65.3170558217811,13934
832664306,21.160851971328,65.3085600787526,13934
832665106,20.3755567608542,65.6148814424775,14325
832665306,20.3698322889803,65.6033235471192,14325
832666106,20.6814899098034,65.6534186507618,14328
832666306,20.6622795452714,65.6421736388805,14328
832667106,20.9387526592971,65.6832723487092,14331
832667306,20.9343456501839,65.6762593508618,14331
832668306,21.410072800379,65.3428945545445,13937
832669106,21.7119580704778,65.3869523478451,13937
832670106,21.977554537526,65.4274194085896,14075
832672106,20.6925920878635,65.7358606961702,14461
832672306,20.6922905873079,65.7323164214481,14461
832673106,20.9585906647403,65.7788769791169,14464
832673306,20.9413505609546,65.7636578661155,14464
832675106,20.4749516505189,66.1102314248008,14991
832675306,20.483881935674,66.0891436808211,14858
832676106,20.7795901742002,66.1376684290628,14994
832676306,20.7531440722344,66.133589388812,14994
832677306,21.8299379178134,65.8684007870518,14606
832678106,22.0837929444082,65.9115664286785,14741
832678306,22.0774374524623,65.8978834543166,14608
832679106,22.6697096105659,66.0173728954129,14742
832679306,22.6816895926843,66.013423937053,14742
832680106,22.9771073402576,66.0555868087625,14742
832680306,22.9720791541392,66.0458337019764,14742
832683106,21.3365287081061,66.214944659614,15133
832683306,21.3340808800028,66.1952802687794,15000
832684106,21.633478783323,66.2455226050981,15136
832684306,21.6059176165585,66.2389529430679,15136
832685106,21.90809067327,66.2830277317309,15136
832685306,21.9002787952854,66.2696096112647,15136
832686106,22.2009032484425,66.3160633433195,15269
832686306,22.1989021565355,66.3067670494746,15269
832687106,23.2433878886223,66.0895564948681,14742
832688106,23.5415257132116,66.1108488091325,14742
832688306,23.5513206600798,66.1023213668581,14742
832689106,22.7961027518553,66.4210037673554,15403
832689306,22.7858741378849,66.4084178125466,15403
832690306,23.0710457616114,66.4394453180351,15403
832691106,23.3728435898212,66.4821596381311,15403
832691306,23.3591835086557,66.4704336521264,15403
832692106,23.8142645793661,66.1410489899769,14742
832692306,23.8097433909193,66.1292804630545,14742
832693106,22.3369071292903,66.8026081888733,15403
832693306,22.335472486083,66.7956922555299,15403
832694106,23.1175128479569,66.5408652860955,15403
832694306,23.1142516755559,66.5278199374374,15403
832695106,23.3976164020388,66.568458800504,15403
832695306,23.3910794275093,66.5582463500299,15403
832697106,22.9368118496392,66.9108872608413,15403
832697306,22.9353782277783,66.9050894707619,15403
832698106,23.2236511531137,66.9454017097694,15403
832698306,23.2377089361601,66.9352894098621,15403
832699106,22.1490517765714,67.1682723088667,15403
832699306,22.1330305460223,67.1546683354918,15403
832700106,22.4439966905818,67.2018981890828,15403
832701106,23.5235971623241,66.9814707339918,15403
832701306,23.5000289988703,66.9644811268716,15403
832702106,23.0548821879354,67.3152202411569,15403
832702306,23.022713128027,67.3017541932251,15403
832703106,23.3343477953886,67.3379990828012,15403
832703306,23.3430217905444,67.3384774686353,15403
832705106,22.5769482315234,67.6937362832901,15403
832705306,22.5766098806862,67.6854301422837,15403
832706106,23.3838220383599,67.4282358709139,15403
832706306,23.3768811786837,67.4236456426363,15403
832707106,23.1785110587324,67.8001942447863,15403
832707306,23.2054212202588,67.7918257827045,15403
833501305,12.7571345621142,59.1284590132836,5604
833502105,12.9329468983718,59.1827256997325,5606
833502305,12.9442165413983,59.1751969484121,5606
833503105,13.1137158604442,59.2320685075526,5741
833505105,14.1785250779286,59.0729526470943,5485
833505305,14.154581541419,59.0613390374186,5485
833506105,11.8314331775662,59.5629049434475,6127
833506305,11.8517898467515,59.5565487229971,6127
833507105,12.0243935169022,59.6092285346929,6262
833507305,12.01186370868,59.6093565676657,6262
833508305,12.1757182785015,59.6542881996868,6263
833509105,12.3848034910413,59.4929535550946,5999
833509305,12.3813113427345,59.4874030725227,5999
833510105,12.5659457665434,59.5385510821823,6134
833511305,12.7268763442014,59.583092996919,6136
833512105,12.8916721426916,59.6328748695694,6270
833512305,12.9082214107012,59.6254687978988,6271
833513305,13.076666019714,59.681385341156,6272
833514105,13.2533028670841,59.5070567602081,6141
833515105,13.4447246864072,59.5587459306808,6143
833515305,13.4368328688148,59.5530025707521,6143
833516105,13.5963807613107,59.6029406154155,6277
833516305,13.6051142637815,59.5884485483583,6145
833517105,13.778927132332,59.6481370181932,6279
833517305,13.7829952406963,59.6479952160485,6279
833518105,13.95484138388,59.6948194744585,6281
833518305,13.9654660188009,59.6930806103846,6281
833520105,14.3123939133993,59.5649921982838,6152
833520305,14.3096631347686,59.5583414761032,6152
833521105,12.3274002214303,59.9322822880466,6664
833521305,12.3293179116654,59.924019735282,6664
833522105,12.5049119080803,59.9805355665733,6666
833522305,12.4957978777064,59.9747032710815,6665
833524105,12.8497247914296,60.0815386760365,6802
833527105,13.3916994440363,60.0012520115343,6807
833527305,13.4118770778544,60.0037953256292,6808
833528105,13.5674588801924,60.0574824347246,6809
833528305,13.5894480683219,60.0439336871027,6809
833529105,13.7651462386012,60.0979026425626,6811
833530105,13.9443086979766,60.1503239718274,6946
833530305,13.9411053063195,60.1362359792013,6946
833532105,14.3022064927173,60.0236841262086,6817
833532305,14.3077012600691,60.0148861141098,6817
833534105,14.6501658305859,60.1168940638835,6953
833534305,14.6455570594144,60.1037631989603,6953
833535105,14.8399542670946,60.1630887446278,6955
833535305,14.8417892596242,60.1524148408213,6955
833536105,15.2057625205988,60.0229327333058,6826
833536305,15.2092872351715,60.0157348065382,6826
833537105,15.3757552417829,60.065874865581,6827
833538105,15.5608032810498,60.1133401011601,6962
833538305,15.5627530111783,60.1084650321679,6962
833539105,15.7277375672179,60.1663594726912,6964
833539305,15.7293140970225,60.1561861161463,6964
833540105,12.6366819577344,60.4895649133611,7332
833540305,12.6481885507687,60.4699529269895,7332
833541105,12.8170819959837,60.5273995823399,7467
833541305,12.8111840539218,60.5283718469102,7467
833542105,12.9962815469355,60.5853461448414,7468
833542305,12.9912361618604,60.5775105443929,7468
833544305,13.3739958108427,60.4474791751512,7339
833545105,13.556310133312,60.4963827054692,7341
833545305,13.5519435639187,60.4910191896457,7341
833546305,13.7381737990513,60.5403321270482,7476
833547105,13.9045627090888,60.5904594502194,7478
833547305,13.9111871313208,60.5829440067288,7478
833549105,14.2793603245696,60.4737468537922,7348
833549305,14.2692615787686,60.4585263774135,7348
833550305,14.4502790965916,60.5075937654271,7483
833551105,14.6366116199273,60.5670949137251,7485
833551305,14.6467720830517,60.55372609998,7485
833552105,14.8148134169987,60.6021086094798,7620
833552305,14.820438883294,60.5920603906672,7487
833553305,14.9939171964315,60.4175654875334,7355
833554105,15.1877609479099,60.4824568819827,7357
833554305,15.1967917105209,60.4715258417344,7357
833555305,15.3797071966464,60.5120015739699,7492
833556105,15.5412399719324,60.5700665453941,7494
833556305,15.5389292830892,60.5594810179907,7494
833558105,15.9109499489031,60.4350497220008,7365
833558305,15.9227757916281,60.4189583153503,7365
833559105,16.0793120294844,60.4769927446821,7366
833560105,16.2763219465503,60.5149704341052,7501
833560305,16.2849950429128,60.5049287047058,7501
833561305,16.4634781254311,60.5605720712636,7503
833563105,16.8247054384579,60.4194546799802,7374
833563305,16.8142752925869,60.420028244155,7374
833564305,17.0158988068532,60.4602314821174,7376
833565105,17.183501769929,60.5190188916641,7510
833565305,17.1825958524914,60.5079949293247,7510
833566105,12.4112472334532,60.8767191810019,7862
833566305,12.4098075441569,60.8653819712965,7862
833567105,12.5815834929333,60.9349338283888,7996
833567305,12.6066403152289,60.9208305051295,7997
833568105,12.7856470912791,60.9817621410644,7998
833568305,12.7816559935928,60.9663561074907,7998
833569105,12.9476252448765,61.0337568177082,8133
833569305,12.9473881829246,61.0179467757266,8133
833571105,13.3361202270434,60.8969615499664,7871
833571305,13.3263766868044,60.8971640052539,7871
833572105,13.5242605441459,60.9549283171201,8006
833572305,13.5282557934567,60.9407933177955,8006
833573105,13.6925603660139,61.0012209914766,8140
833573305,13.7067519685251,60.9919297195437,8008
833574105,13.8859657660856,61.0414129701798,8142
833574305,13.8792768188955,61.0305381950184,8142
833575105,14.0766452532822,60.8650486878937,7878
833576105,14.2599235244672,60.9197563658816,8013
833576305,14.2568912478768,60.9026537268153,8013
833577105,14.4436084341374,60.9658009157212,8015
833577305,14.4522195554233,60.9558883629348,8015
833578105,14.6279699956201,61.005499157996,8150
833579105,14.8118908256523,61.0594879008228,8152
833579305,14.8096630283025,61.0417804300757,8152
833581105,15.1747072776209,60.929891436693,8022
833581305,15.1677403101339,60.9171066001829,8022
833582105,15.365383397581,60.975844978633,8024
833582305,15.3489231814474,60.9590996462987,8024
833583105,15.5376016475214,61.0102919776198,8159
833583305,15.5401846695809,61.0120952387094,8159
833585105,15.909783241453,60.8850558605692,7897
833585305,15.904925572211,60.869007834552,7897
833586105,16.089368354848,60.9203466880061,8031
833586305,16.1000044361294,60.911595593286,8032
833587105,16.2937514480627,60.9647539931304,8033
833587305,16.2869646415393,60.9645585716646,8033
833588105,16.481087183303,61.0111622360464,8168
833588305,16.4744985076765,60.9971366279667,8035
833589105,16.6497906539397,61.0533764562513,8170
833589305,16.6651909473387,61.0535017132273,8170
833590105,16.8263549450003,60.8785548991542,7906
833590305,16.8376236220995,60.8614551963741,7906
833591105,17.0155036230575,60.9160163653577,8041
833591305,17.0276685266716,60.9120885954521,8041
833592105,13.1266107175973,61.3060098103822,8534
833592305,13.1279871674161,61.2904393591864,8401
833593105,13.2881040932397,61.3518726069958,8535
833594105,13.4927924502389,61.3994071294522,8537
833594305,13.4783801032768,61.3884538676679,8537
833595105,13.6777140775385,61.4431789557544,8672
833595305,13.6615969057801,61.43635940084,8672
833596105,13.8618714713909,61.4951290891085,8674
833596305,13.8451998084517,61.4877973796461,8674
833597105,14.0558147122735,61.3214213843414,8543
833597305,14.0533401222669,61.3124260209272,8543
833599105,14.4093231258897,61.4143170230441,8680
833600105,14.613901521827,61.4565355585376,8682
833600305,14.6123079979387,61.4534338280024,8682
833601105,14.7836305415218,61.5084224348501,8816
833601305,14.8001182221983,61.4953677050573,8684
833602105,14.976426779769,61.3232634931174,8552
833602305,14.9967880360662,61.3147817809933,8552
833603105,15.1639327430186,61.3775610709913,8554
833603305,15.1784047682773,61.362523612472,8554
833604305,15.353010835082,61.4037572222154,8689
833605105,15.5404470259861,61.4682831416775,8691
833605305,15.5391319878613,61.4475682522124,8691
833606105,15.7224479635871,61.5088809000026,8826
833606305,15.7209249563852,61.4942284944487,8693
833608305,16.110301040045,61.3704172225496,8564
833609105,16.3017447752655,61.4178416847298,8699
833609305,16.2982230075394,61.4088428363625,8698
833610105,16.4798038071336,61.4551170453964,8700
833610305,16.4879823742702,61.4472162912061,8700
833611105,16.676198049902,61.5112262021678,8835
833611305,16.6808503553057,61.4978256638325,8702
833612105,16.8461390813923,61.3180031719978,8571
833613105,17.0371883197886,61.3647364212722,8573
833613305,17.0308101934646,61.3561118059969,8573
833614105,14.9697079626436,61.7808375840829,9084
833615105,15.1627712080915,61.8155657105696,9219
833615305,15.1614315314415,61.8170394928634,9219
833617105,15.5331983011193,61.9183116917118,9356
833617305,15.5520932462504,61.8996101231204,9223
833618105,15.726285937931,61.952924256829,9358
833618305,15.7438032067086,61.9473458671826,9358
833619105,15.9055125770428,61.779246433735,9094
833619305,15.9217812671694,61.7749456704419,9094
833621105,16.2951845152757,61.871757660183,9230
833621305,16.2974111417921,61.8515720036163,9230
833622105,16.4779131639006,61.9113961196957,9365
833622305,16.4792762564263,61.902169677971,9365
833623105,16.6706272414629,61.9546613758709,9367
833623305,16.6843330770752,61.9424719390084,9367
833624105,16.852721913922,61.7772092643195,9103
833625105,17.0458045582634,61.8201841158238,9238
833625305,17.0406372840626,61.8089910967668,9238
833627105,15.9127526844544,62.2278257274013,9759
833627305,15.9080869453531,62.2140408468332,9759
834502104,13.8705967522951,56.5052208512121,2157
834502304,13.8752805262779,56.5078150513938,2157
834503104,13.5428211548344,56.5992625567427,2154
834503304,13.532881647093,56.5871594170568,2154
834505104,14.1072626423929,56.786634663749,2426
834505304,14.1134511072302,56.7754844352556,2426
834506104,14.7660121685218,56.3926281474376,1900
834507104,14.4340582287493,56.4752121958764,2030
834509304,14.8391618877721,56.6963733425299,2300
834510104,14.6717056110026,56.7494003275352,2431
834510304,14.6835820179982,56.7390815604582,2431
834511104,14.5014362232608,56.7911412666474,2430
834511304,14.5177387782918,56.783649860614,2430
834512304,15.6670688062716,56.4745843626991,2042
834513104,15.504152190416,56.5239489856606,2174
834513304,15.494422276542,56.5194689674614,2173
834516104,15.743168398035,56.789483921865,2442
834516304,15.7298137308511,56.7871100953581,2442
834517304,16.056690907289,56.4741082588827,2046
834519304,16.310287776848,56.7346816814814,2448
834520104,16.1518783247379,56.7974398827517,2446
834520304,16.1392291045364,56.7879785379641,2446
834523104,13.5221934528354,56.8202412411909,2553
834523304,13.5224007387485,56.8166407313045,2553
834524304,13.3570249151318,56.8514753699995,2551
834526104,13.9369744790464,57.0508109022489,2823
834526304,13.931812357697,57.0422770564795,2823
834527104,13.7568976878482,57.09691357881,2821
834527304,13.7537124075766,57.0875563258899,2821
834528104,13.5846036275921,57.1363700793059,2952
834528304,13.5959355818602,57.1211880074913,2952
