"","Plot_ID","long","lat","field_capacity","wilting_point","clay_per","sand_per","silt_per","asw_max"
"1",831501106,17.0135467086715,63.9668856940176,539.4505,161.5325,0.094325,0.541925,0.364125,377.918
"2",831501306,16.9942080373304,63.9600966326337,524.8595,163.4105,0.09875,0.54585,0.35515,361.449
"3",831502106,16.705312405397,64.2375781214434,562.3875,164.5385,0.09345,0.501,0.40555,397.849
"4",831502306,16.7270197561805,64.2347470203884,541.3625,167.9965,0.0974,0.50695,0.39515,373.366
"5",831504106,16.8603388820116,64.1033875324806,551.081,164.957,0.091475,0.52155,0.386475,386.124
"6",831504306,16.8449589683567,64.0937087845657,545.467,179.947,0.09575,0.524875,0.379375,365.52
"7",831505106,18.7753032376624,64.2209966019508,547.734,179.34,0.07375,0.55015,0.376725,368.394
"8",831505306,18.7620108422889,64.2061000063916,540.996,163.3175,0.079575,0.548675,0.37175,377.6785
"9",831506106,18.6187661114172,64.3464826060605,554.4665,184.18,0.07005,0.520975,0.408975,370.2865
"10",831506306,18.6144064091287,64.3435893632507,549.8175,164.591,0.072925,0.5299,0.397175,385.2265
"11",831508106,15.7105134813638,64.5199356067233,552.787,178.813,0.093325,0.514725,0.391325,373.974
"12",831508306,15.7144780529486,64.5026328414383,550.6095,164.7315,0.072675,0.54765,0.37925,385.878
"13",831509106,15.6116785804765,64.6520759048632,523.922,158.2685,0.09365,0.50145,0.405025,365.6535
"14",831509306,15.6306922907615,64.6360500119624,522.745,161.7315,0.099125,0.517725,0.383175,361.0135
"15",831511106,16.4400456323883,64.510616871324,541.205,166.242,0.103225,0.48325,0.413475,374.963
"16",831511306,16.4406714595513,64.5054948987309,562.281,184.7455,0.103525,0.48525,0.411025,377.5355
"17",831512106,16.3070753559354,64.6452939707599,543.6285,162.768,0.120175,0.490925,0.3889,380.8605
"18",831512306,16.3127981255838,64.632463261355,537.572,160.492,0.1216,0.47015,0.4087,377.08
"19",831513106,16.2154740985405,64.7874404330845,533.0535,165.034,0.0768,0.5197,0.403375,368.0195
"20",831514106,17.8021661306663,64.5060664274794,549.987,165.9955,0.094375,0.5171,0.388275,383.9915
"21",831514306,17.8119182062633,64.4967475543772,573.823,167.05,0.085775,0.530925,0.382925,406.773
"22",831516106,17.568588716113,64.7703310694854,551.296,165.4,0.07705,0.53485,0.388175,385.896
"23",831516306,17.571142784492,64.7598085149641,534.955,165.2065,0.07365,0.5426,0.38375,369.7485
"24",831517106,18.5226932701455,64.4855999484081,546.1195,163.5,0.084425,0.549075,0.36645,382.6195
"25",831517306,18.5439420791098,64.4786924990629,532.64,162.8405,0.07475,0.54875,0.376275,369.7995
"26",831518106,18.3882387073306,64.6278024419703,554.075,164.659,0.078,0.5367,0.3854,389.416
"27",831518306,18.4066434289067,64.6191142531939,542.9415,175.5315,0.069975,0.552975,0.377475,367.41
"28",831519106,18.2883343543965,64.763991239054,553.7195,165.758,0.0945,0.511075,0.394525,387.9615
"29",831519306,18.2948788029201,64.7577826893442,533.614,165.591,0.099575,0.512425,0.3877,368.023
"30",831520106,15.2958824772852,64.9248048742257,521.6195,161.8665,0.089575,0.49555,0.414875,359.753
"31",831521306,15.2071654166282,65.0416554598889,526.2865,160.519,0.10685,0.492925,0.400075,365.7675
"32",831524106,16.0260279308903,64.9216840483106,540.5875,163.872,0.09605,0.508925,0.3952,376.7155
"33",831524306,16.0511394106084,64.9084610730157,531.3565,164.519,0.09095,0.50075,0.40795,366.8375
"34",831525106,15.875384596529,65.0506516112407,525.0825,163.9425,0.089975,0.506175,0.403875,361.14
"35",831525306,15.8852705847036,65.0476232411953,511.7295,162.364,0.0833,0.5075,0.4092,349.3655
"36",831526106,17.414565844886,64.9053360698678,519.928,160.1055,0.099975,0.509175,0.39035,359.8225
"37",831526306,17.4286887930218,64.9008866958672,523.6265,162.121,0.095575,0.5278,0.376725,361.5055
"38",831527306,17.3070878170009,65.031629766832,551.1625,177.906,0.0911,0.51485,0.393875,373.2565
"39",831531106,18.0235142956903,65.0386971241772,551.176,164.974,0.0714,0.54695,0.381725,386.202
"40",831531306,18.0239011617002,65.0293582391702,523.502,149.68,0.07995,0.523025,0.396875,373.822
"41",831532106,19.3060231672257,65.1546460628954,544.116,162.268,0.073275,0.584425,0.34265,381.848
"42",831532306,19.3005715115507,65.131575060922,565.0865,171.8645,0.063875,0.620425,0.315525,393.222
"43",831533106,19.2232809578047,65.2821016134391,540.135,171.6815,0.07445,0.59525,0.3303,368.4535
"44",831537106,16.7427959731439,65.5913592792231,NA,NA,NA,NA,NA,NA
"45",831538306,16.592656695434,65.7067733375748,532.923,164.8545,0.097425,0.53415,0.368425,368.0685
"46",831539106,16.9142451160257,65.4509494555149,541.451,162.4665,0.0689,0.558575,0.372975,378.9845
"47",831539306,16.9159180347366,65.437240587404,548.525,168.0055,0.098375,0.520875,0.380875,380.5195
"48",831540106,18.9330097335962,65.5630327761421,520.0975,156.5855,0.068175,0.56735,0.364475,363.512
"49",831540306,18.9095567167096,65.5529277709615,521.486,165.407,0.085675,0.5397,0.374775,356.079
"50",831541106,18.7589451322745,65.6934655506573,NA,NA,NA,NA,NA,NA
"51",831542106,19.0748581927278,65.4219565411555,601.665,205.4035,0.081125,0.5408,0.378075,396.2615
"52",831542306,19.0750580374798,65.4125595607925,540.478,167.211,0.0687,0.567125,0.364475,373.267
"53",831546306,16.4819123271115,65.8510309434997,546.727,173.679,0.0902,0.566925,0.342375,373.048
"54",831549106,17.9061248591491,65.8498923243689,540.962,181.282,0.061925,0.5819,0.35615,359.68
"55",831549306,17.9034599193099,65.8280509441048,541.94,164.6805,0.06485,0.5522,0.383075,377.2595
"56",831550306,17.7959017414885,65.9731670270894,NA,NA,NA,NA,NA,NA
"57",831551306,17.667725858268,66.1091364235643,547.873,180.26,0.076725,0.53215,0.39125,367.613
"58",831553106,18.5148974579707,65.9748903102836,544.1325,164.6525,0.07165,0.564175,0.364675,379.48
"59",831553306,18.5395636649627,65.963472699416,557.667,182.512,0.082575,0.55865,0.358775,375.155
"60",831554106,18.4199513208186,66.1029815131598,547.395,165.2035,0.0812,0.55425,0.36425,382.1915
"61",831555106,20.0825375536014,65.8041546684161,539.604,180.855,0.093375,0.5461,0.361025,358.749
"62",831555306,20.0841888328995,65.7870084646612,532.242,164.6685,0.080275,0.54085,0.37835,367.5735
"63",831556106,19.9953540800083,65.9415990174038,508.43,162.72,0.109475,0.553725,0.336475,345.71
"64",831556306,19.9877440262697,65.9251979836972,546.219,174.75,0.0898,0.53195,0.37825,371.469
"65",831557106,19.8765586285658,66.0828596177817,540.703,167.6015,0.060225,0.585725,0.3541,373.1015
"66",831557306,19.8666794781133,66.0586112833245,536.8025,166.305,0.06965,0.52995,0.40045,370.4975
"67",831564106,18.2837198353882,66.242267407246,529.596,173.956,0.07885,0.560225,0.360775,355.64
"68",831564306,18.2888849650393,66.2287667821893,540.082,177.72,0.089425,0.575775,0.3343,362.362
"69",831565106,18.1274025014438,66.3768986219843,546.1175,181.537,0.074175,0.57655,0.349775,364.5805
"70",831565306,18.1418659723962,66.3694142558383,531.178,177.2005,0.0871,0.565625,0.3473,353.9775
"71",831566106,19.7069980628169,66.219602819141,534.787,175.1805,0.080225,0.580525,0.339325,359.6065
"72",831566306,19.7041092332704,66.2037571548761,540.656,181.862,0.078775,0.582025,0.339125,358.794
"73",831567106,19.6161263720406,66.3474679599048,556.689,185.515,0.067,0.5929,0.34005,371.174
"74",831567306,19.6145342841553,66.3397919828962,587.9495,203.628,0.06245,0.584825,0.352925,384.3215
"75",831568106,19.4928609812595,66.4854704295423,552.9025,182.5735,0.06845,0.55825,0.3733,370.329
"76",831568306,19.4997696991552,66.4752476599318,551.5995,183.469,0.06415,0.53555,0.400375,368.1305
"77",831569106,19.3955226665729,66.6231576411202,535.539,182.752,0.09705,0.572525,0.33095,352.787
"78",831570306,20.4933778908756,66.1881035731498,553.963,185.746,0.09395,0.547275,0.359275,368.217
"79",831571306,20.3682090583227,66.3256653180095,545.522,187.673,0.0976,0.576325,0.326075,357.849
"80",831572106,21.7035464599124,66.4231938683575,570.0915,185.329,0.0736,0.607875,0.3185,384.7625
"81",831572306,21.7244531393704,66.4080764853047,553.7255,194.07,0.071325,0.626925,0.30175,359.6555
"82",831577106,19.0949297140517,66.9064591725304,579.2175,196.958,0.09055,0.561725,0.347725,382.2595
"83",831577306,19.1058380788472,66.8918432018446,568.175,187.106,0.084875,0.5556,0.359325,381.069
"84",831579306,19.2377508219329,66.7622338019727,578.082,189.352,0.09815,0.5605,0.342075,388.73
"85",831580106,21.3549744871123,66.8404312133323,540.365,180.298,0.084925,0.60675,0.3083,360.067
"86",831580306,21.3735155912611,66.8306283898712,543.636,167.9205,0.082125,0.61005,0.3079,375.7155
"87",831581106,21.231504448627,66.982994324337,572.053,195.997,0.073,0.59465,0.33255,376.056
"88",831581306,21.2070599665131,66.9672275358109,594.2015,223.14,0.07625,0.617075,0.3072,371.0615
"89",831582106,21.5162390496781,66.7003850787111,566.33,199.865,0.082825,0.570525,0.3461,366.465
"90",831582306,21.4956527458954,66.6970578922723,542.756,183.086,0.079975,0.582825,0.3367,359.67
"91",831592106,20.3336824578084,67.1453499423547,566.648,207.1955,0.067725,0.583375,0.3494,359.4525
"92",831593106,20.2499129225948,67.2742899282569,556.0695,185.973,0.057225,0.534775,0.408,370.0965
"93",831593306,20.2474320438598,67.2690182200724,568.603,202.361,0.05895,0.5632,0.378025,366.242
"94",831595106,21.1245790432674,67.1152867163555,556.75,185.514,0.0744,0.586025,0.338975,371.236
"95",831595306,21.1436851506054,67.1090022972096,572.5075,196.149,0.069725,0.60175,0.328475,376.3585
"96",831596106,20.9858015736466,67.251511505025,552.0045,183.502,0.07515,0.598875,0.326475,368.5025
"97",831596306,21.0083319719535,67.2418147587028,567.6045,193.486,0.062975,0.607575,0.32965,374.1185
"98",831597106,20.8928969874216,67.3903125367767,552.178,180.933,0.062875,0.602425,0.334625,371.245
"99",831597306,20.8907902668745,67.3829348111402,560.9115,182.704,0.0704,0.5967,0.3331,378.2075
"100",831606106,19.7131196941891,67.8331279189835,556.0625,203.2835,0.075425,0.5651,0.359275,352.779
"101",831606306,19.7123760341512,67.8160209647615,NA,NA,NA,NA,NA,NA
"102",831608106,20.7522538148011,67.5382510513651,554.3825,184.182,0.062575,0.606925,0.33045,370.2005
"103",831608306,20.7443499333745,67.5251013916186,537.66,178.696,0.065675,0.595625,0.3385,358.964
"104",831609106,20.6071767101825,67.6684375869736,552.699,185.279,0.0668,0.590325,0.343175,367.42
"105",831610106,22.1954847311474,67.6156586285096,565.674,189.238,0.069625,0.6173,0.31285,376.436
"106",831610306,22.1910391435097,67.6041480325566,561.129,187.096,0.0787,0.613275,0.308025,374.033
"107",831611106,22.0519474316482,67.7551103864077,544.788,186.7075,0.0676,0.63125,0.3012,358.0805
"108",831611306,22.0747478355713,67.7433330858653,557.162,169.27,0.063,0.64445,0.29255,387.892
"109",831612106,21.9811481777559,67.9034201565739,600.2955,223.992,0.07765,0.6009,0.3208,376.3035
"110",831612306,21.9857277445888,67.8900136864541,556.802,187.6,0.08655,0.612225,0.301275,369.202
"111",831618106,21.8222392722118,68.0428272500693,605.7755,226.529,0.070025,0.560975,0.369225,379.2465
"112",831618306,21.8123718188779,68.0247103411762,558.325,185.0235,0.0719,0.566875,0.361075,373.3015
"113",832501106,12.4684979791875,61.6903433256246,573.8365,167.061,0.072125,0.563575,0.364375,406.7755
"114",832501306,12.4719799304669,61.6866173328778,550.9275,175.951,0.07705,0.566,0.35695,374.9765
"115",832502106,14.1275242246067,61.6749800573702,514.0685,162.2485,0.079625,0.550875,0.3699,351.82
"116",832502306,14.137456773526,61.6683816110262,567.223,184.29,0.0769,0.543625,0.379475,382.933
"117",832503106,14.3702660940643,61.7252732517106,537.893,179.432,0.081125,0.5371,0.381925,358.461
"118",832503306,14.3553955723062,61.7133631456401,561.4015,182.955,0.085525,0.5402,0.37435,378.4465
"119",832504106,12.7093688686322,61.7480114226998,565.5535,181.352,0.07075,0.567375,0.361675,384.2015
"120",832504306,12.7135187487742,61.7352290605666,539.244,163.7405,0.079575,0.557175,0.363175,375.5035
"121",832505106,12.929022103594,61.7933605877723,537.986,166.567,0.096975,0.5225,0.380525,371.419
"122",832505306,12.92965320295,61.7856741613201,NA,NA,NA,NA,NA,NA
"123",832507106,12.6509941203852,62.1477498032227,538.649,162.9295,0.081475,0.5182,0.400325,375.7195
"124",832507306,12.6702778180108,62.132853611772,537.725,163.27,0.090825,0.508175,0.400875,374.455
"125",832508106,13.1605665745047,61.8410069955964,555.132,163.961,0.070775,0.543875,0.385925,391.171
"126",832508306,13.1557067526481,61.8282899343473,551.165,184.75,0.068375,0.567675,0.36445,366.415
"127",832509106,13.4171793012403,61.8876848465327,527.793,162.31,0.0669,0.592525,0.3405,365.483
"128",832509306,13.4012270955002,61.8761693545982,554.913,165.9215,0.086675,0.56565,0.34755,388.9915
"129",832510106,13.6372813706598,61.9494393144029,543.263,163.867,0.09035,0.53055,0.37975,379.396
"130",832510306,13.6463509387872,61.9293101059077,545.541,181.375,0.0965,0.542375,0.360625,364.166
"131",832513106,14.3302162441772,62.1312485893081,556.1175,185.2985,0.101975,0.50385,0.3948,370.819
"132",832513306,14.3443621464969,62.1155351789408,539.2995,163.1305,0.1053,0.51245,0.3824,376.169
"133",832514106,14.5874497627373,62.1836176436966,528.1895,182.069,0.1173,0.499575,0.383375,346.1205
"134",832514306,14.5869100618611,62.1710848703558,531.768,179.881,0.123625,0.515525,0.36085,351.887
"135",832515106,15.0835101868088,61.8676393013123,546.829,162.463,0.105625,0.5606,0.333625,384.366
"136",832515306,15.0715078898662,61.8482831679544,NA,NA,NA,NA,NA,NA
"137",832516106,12.408106034848,62.1828704858893,NA,NA,NA,NA,NA,NA
"138",832516306,12.4217907387567,62.1806020637265,546.9955,163.8255,0.0967,0.557775,0.345475,383.17
"139",832518106,12.9032767994849,62.2887857951985,544.073,163.5145,0.090775,0.522325,0.3864,380.5585
"140",832518306,12.9050519599918,62.2773994866116,551.898,165.6225,0.075725,0.533025,0.391125,386.2755
"141",832521106,13.374187531557,62.3909635780058,534.9695,177.9865,0.1117,0.495925,0.39285,356.983
"142",832521306,13.3765657855103,62.3716793460805,549.623,198.9595,0.1085,0.507175,0.38415,350.6635
"143",832522106,13.6018419390594,62.4297669836218,NA,NA,0.07665,0.573725,0.3498,NA
"144",832522306,13.6049365473147,62.4182169465939,559.716,180.136,0.1048,0.52215,0.3731,379.58
"145",832523106,14.3348976439395,62.2238118487425,525.196,163.2475,0.1201,0.527675,0.352175,361.9485
"146",832523306,14.3328963869097,62.2055527248946,546.024,174.814,0.11025,0.526025,0.36365,371.21
"147",832524106,14.5698677552917,62.2746120703857,538.385,166.3455,0.11605,0.5149,0.369075,372.0395
"148",832524306,14.5681088399396,62.2507922730562,547.676,165.3435,0.10565,0.4816,0.412675,382.3325
"149",832525106,14.8207999239299,62.3083744002295,552.926,165.8875,0.12625,0.516,0.35725,387.0385
"150",832525306,14.8113621576007,62.3062794361044,560.984,183.306,0.1342,0.500325,0.3654,377.678
"151",832526106,14.0865332910813,62.5779394850047,520.6305,159.5,0.11235,0.49995,0.38735,361.1305
"152",832526306,14.0834775078924,62.5684582800567,540.9155,163.628,0.086875,0.546375,0.36725,377.2875
"153",832527106,14.3140060586813,62.6206284679255,536.8425,162.7645,0.107875,0.50865,0.383275,374.078
"154",832527306,14.3318896270589,62.6132198250777,548.085,165.461,0.104775,0.511225,0.383975,382.624
"155",832528306,15.298647424628,62.3899691974192,548.849,178.002,0.133725,0.49995,0.366525,370.847
"156",832529106,15.5403996349996,62.4597406836836,532.6005,179.445,0.106475,0.535325,0.357725,353.1555
"157",832529306,15.5401578834475,62.4463491027002,524.854,155.095,0.108775,0.519175,0.37225,369.759
"158",832530106,16.4956844167915,62.2644598363859,537.671,166.835,0.11905,0.52545,0.3555,370.836
"159",832530306,16.4948716398612,62.2608863791578,551.21,167.626,0.11495,0.531775,0.353475,383.584
"160",832531306,16.7591999526332,62.3038579711322,532.413,163.613,0.148075,0.517325,0.3346,368.8
"161",832532106,16.0045289635732,62.5886798545528,513.4605,156.626,0.167175,0.482475,0.35035,356.8345
"162",832532306,16.0211536621519,62.5806421682386,533.3795,159.99,0.1598,0.5,0.3402,373.3895
"163",832533106,16.2592444708183,62.6326992368667,518.039,162.0905,0.157525,0.5188,0.3237,355.9485
"164",832533306,16.2657263830803,62.6150368763074,552.362,165.7425,0.153925,0.492475,0.353625,386.6195
"165",832534306,17.2437796776862,62.3895253166986,544.203,162.3565,0.157075,0.513825,0.32905,381.8465
"166",832535106,17.4647766043937,62.4417027469862,585.432,202.2835,0.268675,0.454425,0.2769,383.1485
"167",832537106,12.8567248539759,62.6865247365861,580.955,216.9425,0.076725,0.51955,0.403875,364.0125
"168",832537306,12.8635143077887,62.6831533224961,528.095,163.9,0.079525,0.5063,0.4141,364.195
"169",832541106,13.3442725507936,62.7899513356174,563.9665,182.052,0.118675,0.4695,0.411825,381.9145
"170",832541306,13.3349058108712,62.7724957133343,542.6095,176.254,0.099375,0.467275,0.433425,366.3555
"171",832542106,13.559576790255,62.8346392099514,552.7475,166.436,0.096075,0.525775,0.378175,386.3115
"172",832543306,14.5536368358711,62.6559117477777,554.6255,166.8215,0.097425,0.526175,0.37645,387.804
"173",832545106,14.0595872793512,62.9822317495822,543.259,179.015,0.09085,0.5051,0.4045,364.244
"174",832545306,14.0623206022502,62.9671342831248,547.58,164.684,0.09145,0.494175,0.4144,382.896
"175",832546106,14.3131053982168,63.0331646161532,557.589,166.5855,0.133275,0.46435,0.402225,391.0035
"176",832546306,14.3093290804557,63.0206790857479,552.367,165.7885,0.139475,0.4659,0.394575,386.5785
"177",832547106,14.5411659015645,63.0691274288538,540.808,163.627,0.15105,0.456475,0.39255,377.181
"178",832547306,14.5403651063169,63.0584172125567,547.713,164.3515,0.140525,0.45365,0.406,383.3615
"179",832548106,15.0305917828138,62.7649011539965,539.741,162.202,0.11105,0.500425,0.388875,377.539
"180",832548306,15.0501721097395,62.7506153543574,536.196,161.653,0.091075,0.534075,0.37465,374.543
"181",832550106,15.5331874019244,62.8473501616182,559.778,180.54,0.1059,0.51315,0.381,379.238
"182",832550306,15.523107803937,62.8460146625827,500.386,145,0.09985,0.5165,0.38365,355.386
"183",832552106,16.7547413203069,62.7240282198037,522.966,156.8825,0.1442,0.4581,0.39775,366.0835
"184",832552306,16.7575893076347,62.7024900492598,556.796,195.873,0.11235,0.51975,0.367975,360.923
"185",832554106,16.2710611742309,63.0305964215191,552.6645,165.9665,0.085725,0.553125,0.3615,386.698
"186",832555106,16.5189472885073,63.0756866304144,519.85,143.128,0.077425,0.57675,0.345825,376.722
"187",832555306,16.5150878890527,63.071140683862,535.658,155.6465,0.070675,0.5779,0.351375,380.0115
"188",832557306,17.2572245719848,62.7865128122947,539.1675,150.9405,0.11315,0.532125,0.3552,388.227
"189",832558106,17.5035591556221,62.843589366351,540.928,162.3155,0.08195,0.552675,0.365375,378.6125
"190",832558306,17.4972721089433,62.8396598082374,542.515,165.9185,0.08075,0.566,0.35325,376.5965
"191",832559106,17.9932186994526,62.9696567375114,534.877,165.1095,0.15835,0.4424,0.39925,369.7675
"192",832559306,17.9872249409412,62.9633432117357,530.6265,163.7895,0.159125,0.454875,0.3861,366.837
"193",832560106,18.2547720691658,63.0204584769653,572.524,166.261,0.134875,0.553875,0.31105,406.263
"194",832561306,18.507296638838,63.0454527145211,NA,NA,NA,NA,NA,NA
"195",832566106,13.3022582936593,63.2785929433066,559.6835,162.6675,0.11525,0.50275,0.382025,397.016
"196",832566306,13.2855036635771,63.2726646981695,559.474,171.4755,0.095,0.5153,0.38965,387.9985
"197",832567106,13.5354222740931,63.3343948658425,539.186,197.5655,0.137125,0.483575,0.378725,341.6205
"198",832568106,14.2865889541528,63.1184901387868,589.3935,275.9125,0.190325,0.4337,0.376475,313.481
"199",832570106,14.7943717081231,63.217550579389,547.932,187.972,0.158125,0.461175,0.3801,359.96
"200",832570306,14.7873243247476,63.2048405176228,551.5875,204.14,0.150175,0.46285,0.387175,347.4475
"201",832571106,14.0305726633656,63.4720583398912,NA,NA,NA,NA,NA,NA
"202",832572106,14.2764935838194,63.5156233239841,530.9715,166.1945,0.12985,0.48765,0.382575,364.777
"203",832572306,14.2846022446705,63.5040233715847,543.937,175.714,0.12085,0.4851,0.39405,368.223
"204",832574106,15.538815329819,63.3466569422889,555.886,199.0725,0.119875,0.486575,0.3937,356.8135
"205",832574306,15.5339824203827,63.3338497117303,560.0475,200.6585,0.105375,0.510225,0.384325,359.389
"206",832575106,16.2802381495195,63.1298297533417,544.534,210.178,0.09825,0.54075,0.361,334.356
"207",832575306,16.2662317412225,63.1160778841531,530.242,178.47,0.082425,0.582875,0.3347,351.772
"208",832576106,16.5141151093235,63.1685603427174,547.24,202.623,0.114425,0.50375,0.381675,344.617
"209",832576306,16.5299856475166,63.1614331094725,NA,NA,NA,NA,NA,NA
"210",832577106,16.7734223326492,63.2142354440679,537.845,178.821,0.1109,0.541475,0.347275,359.024
"211",832577306,16.786033838153,63.2026041972237,513.498,161.277,0.0775,0.6113,0.3112,352.221
"212",832578106,16.0218821160969,63.4820333721546,534.343,180.943,0.1294,0.48965,0.3808,353.4
"213",832578306,16.0124657873576,63.4717963558788,526.4965,163.048,0.12135,0.5027,0.376,363.4485
"214",832581106,17.5260098614152,63.3436525865556,528.137,163.478,0.094875,0.546325,0.3588,364.659
"215",832581306,17.5215830105395,63.3232384444845,558.847,193.014,0.10725,0.49955,0.392725,365.833
"216",832582106,18.2534515432107,63.1034627740288,558.605,190.689,0.1524,0.491925,0.355675,367.916
"217",832582306,18.2653528187714,63.0916537820199,528.193,164.4305,0.1392,0.51765,0.3428,363.7625
"218",832583106,18.4972914172913,63.1494059308602,536.389,176.455,0.161675,0.51315,0.325175,359.934
"219",832583306,18.4993819109262,63.128527061904,520.6825,171.5925,0.1659,0.481175,0.35315,349.09
"220",832585106,18.0423347224766,63.4668770230396,515.5715,161.6365,0.162325,0.385875,0.451725,353.935
"221",832585306,18.0268484453215,63.4615198290529,537.7635,167.464,0.19155,0.3653,0.443125,370.2995
"222",832586106,18.3055513767707,63.5054863676303,553.4215,211.5775,0.110375,0.5238,0.365825,341.844
"223",832586306,18.3012430871632,63.4986594091843,538.5725,171.718,0.102325,0.55785,0.339825,366.8545
"224",832587106,12.5065740692936,63.5296864671775,533.992,165.311,0.072125,0.52385,0.404025,368.681
"225",832587306,12.5109896415163,63.5298081213494,533.2265,165.4955,0.0707,0.517775,0.411375,367.731
"226",832588306,12.7446697632356,63.5785784821754,522.298,172.6225,0.086325,0.5477,0.366025,349.6755
"227",832590106,13.2679012537673,63.6880573772949,520.5295,159.079,0.083575,0.52815,0.38845,361.4505
"228",832590306,13.2591016288443,63.6686418418225,557.3685,177.7175,0.087075,0.52605,0.386425,379.651
"229",832591106,13.4982494476158,63.7283445851778,535.6435,188.897,0.0763,0.537,0.38675,346.7465
"230",832591306,13.4920334568496,63.7252726399981,572.32,202.649,0.072975,0.547275,0.3794,369.671
"231",832592306,14.5146925309224,63.5597874512259,545.983,178.729,0.136175,0.486875,0.376875,367.254
"232",832595106,14.2644257766134,63.9229201494705,538.8145,174.1295,0.127075,0.462925,0.410225,364.685
"233",832596106,14.5093799966363,63.9686394331838,519.7035,160.8575,0.066725,0.555075,0.3782,358.846
"234",832596306,14.5029704681977,63.9569510608797,522.5295,175.2785,0.088075,0.55325,0.358675,347.251
"235",832597106,15.0119003944079,63.6665784616377,557.5755,190.898,0.1353,0.477325,0.3877,366.6775
"236",832597306,15.0069466184731,63.6514658136856,556.0875,191.582,0.1339,0.517875,0.348175,364.5055
"237",832598106,15.272748654759,63.7137595740248,578.337,225.034,0.111375,0.525675,0.36295,353.303
"238",832598306,15.2770233038639,63.6935050458157,554.7385,168.691,0.135525,0.514,0.35055,386.0475
"239",832600106,16.5218711333762,63.5724292762312,555.656,197.202,0.101375,0.5096,0.389175,358.454
"240",832600306,16.5273453069462,63.5569315622009,557.518,198.562,0.09315,0.5407,0.366775,358.956
"241",832601106,16.7836788835067,63.6147938756621,570.8005,223.9375,0.116325,0.499125,0.384075,346.863
"242",832602106,16.0400369876934,63.884293022855,NA,NA,NA,NA,NA,NA
"243",832602306,16.0344109767605,63.874721036816,NA,NA,NA,NA,NA,NA
"244",832604106,16.5287220748258,63.9781637648788,542.2335,167.8895,0.08305,0.509675,0.407775,374.344
"245",832604306,16.53476910982,63.9617366140266,569.946,177.44,0.0919,0.515175,0.392925,392.506
"246",832605106,17.0392969529216,63.6514883355531,NA,NA,NA,NA,NA,NA
"247",832606106,17.303561190314,63.6952650485235,568.3805,196.9055,0.092475,0.56265,0.3444,371.475
"248",832606306,17.3087085328547,63.6906393024252,521.883,161.611,0.087,0.558575,0.3547,360.272
"249",832607106,17.5564630647528,63.7438687315178,528.395,163.96,0.0883,0.513675,0.39825,364.435
"250",832607306,17.5493958410461,63.7363072389886,557.308,197.35,0.08415,0.552575,0.363125,359.958
"251",832608306,18.5354767207876,63.5332988486387,554.812,176.099,0.14095,0.435925,0.422925,378.713
"252",832610106,18.0779723749858,63.8655036895568,540.6145,189.765,0.0898,0.549525,0.360875,350.8495
"253",832610306,18.0527934542184,63.8579268527076,544.821,181.257,0.084425,0.569325,0.3464,363.564
"254",832611106,18.3295525729984,63.9036138475027,550.4625,165.5245,0.078075,0.517325,0.404425,384.938
"255",832611306,18.335718934042,63.9000670743359,559.631,198.014,0.087425,0.52825,0.3844,361.617
"256",832612106,18.5792855793412,63.954524690757,530.1015,170.984,0.0695,0.602275,0.328075,359.1175
"257",832612306,18.5887083181052,63.9459266040772,545.9345,180.69,0.0769,0.59015,0.33295,365.2445
"258",832614106,19.3259612323917,63.6625178590763,554.5315,184.36,0.0727,0.54085,0.38645,370.1715
"259",832614306,19.3317244057062,63.6552060781218,547.9155,178.9405,0.102225,0.541975,0.3558,368.975
"260",832615106,19.5809573317035,63.7003877093731,537.55,183.066,0.12185,0.522575,0.355575,354.484
"261",832615306,19.5732227242828,63.6979274449943,542.2495,184.2175,0.1064,0.528275,0.365275,358.032
"262",832616106,20.1051444696427,63.8254419960301,555.212,192.121,0.136525,0.55185,0.311675,363.091
"263",832616306,20.1017491396303,63.8093063055913,584.215,219.065,0.127525,0.533675,0.338725,365.15
"264",832617306,20.36673268835,63.8456871805401,544.235,178.2405,0.134425,0.5802,0.285525,365.9945
"265",832618106,20.6100242840236,63.9030295838585,578.8895,186.867,0.131325,0.5731,0.295525,392.0225
"266",832618306,20.6104564858667,63.8828423274549,562.195,168.701,0.125875,0.591725,0.2822,393.494
"267",832619106,14.2338751542816,64.015038224236,521.9555,161.6005,0.105,0.493625,0.401375,360.355
"268",832620106,14.50809043305,64.0641565104122,522.692,163.102,0.098075,0.489925,0.41205,359.59
"269",832620306,14.4840560193503,64.0506927639874,540.871,173.2395,0.078475,0.543475,0.378075,367.6315
"270",832622106,14.2309092427188,64.4248407305034,NA,NA,NA,NA,NA,NA
"271",832622306,14.2340019101449,64.3995681127288,534.918,171.371,0.085575,0.54745,0.366875,363.547
"272",832624106,15.5104436863293,64.2426134827902,NA,NA,NA,NA,NA,NA
"273",832625106,16.3031488345101,64.0181962335061,530.5145,171.5135,0.075075,0.499925,0.425125,359.001
"274",832625306,16.2858413020531,64.0146974657857,519.238,170.7065,0.10565,0.476625,0.417225,348.5315
"275",832626106,16.5462896270675,64.0701701894052,542.1005,164.348,0.0811,0.5178,0.4009,377.7525
"276",832626306,16.5494456425728,64.058342186767,552.4935,186.4825,0.080375,0.527575,0.392025,366.011
